date_time,nmbr_pests,change_pests,user_rvwd,event
05.01.2019 23:57:00,0,0,Yes,
05.02.2019 00:57:00,0,0,Yes,
05.02.2019 01:57:00,1,1,Yes,
05.02.2019 02:58:00,1,0,Yes,
05.02.2019 03:58:00,1,0,Yes,
05.02.2019 04:58:00,1,0,Yes,
05.02.2019 05:58:00,1,0,Yes,
05.02.2019 06:58:00,1,0,Yes,
05.02.2019 07:59:00,1,0,Yes,
05.02.2019 08:59:00,1,0,Yes,
05.02.2019 10:09:00,1,0,Yes,
05.02.2019 10:59:00,1,0,Yes,
05.02.2019 12:10:00,1,0,Yes,
05.02.2019 13:00:00,1,0,Yes,
05.02.2019 14:00:00,1,0,Yes,
05.02.2019 15:00:00,1,0,Yes,
05.02.2019 16:00:00,1,0,Yes,
05.02.2019 17:00:00,1,0,Yes,
05.02.2019 18:00:00,1,0,Yes,
05.02.2019 18:56:00,1,0,Yes,
05.02.2019 19:56:00,1,0,Yes,
05.02.2019 20:56:00,1,0,Yes,
05.02.2019 21:56:00,1,0,Yes,
05.02.2019 22:56:00,1,0,Yes,
05.02.2019 23:57:00,1,0,Yes,
05.03.2019 00:57:00,1,0,Yes,
05.03.2019 01:57:00,1,0,Yes,
05.03.2019 02:57:00,2,1,Yes,
05.03.2019 03:57:00,2,0,Yes,
05.03.2019 04:58:00,2,0,Yes,
05.03.2019 05:58:00,2,0,Yes,
05.03.2019 06:58:00,2,0,Yes,
05.03.2019 07:58:00,2,0,Yes,
05.03.2019 08:58:00,2,0,Yes,
05.03.2019 09:59:00,2,0,Yes,
05.03.2019 10:59:00,2,0,Yes,
05.03.2019 11:59:00,2,0,Yes,
05.03.2019 12:59:00,2,0,Yes,
05.03.2019 14:00:00,2,0,Yes,
05.03.2019 15:00:00,2,0,Yes,
05.03.2019 16:00:00,2,0,Yes,
05.03.2019 17:00:00,2,0,Yes,
05.03.2019 18:00:00,2,0,Yes,
05.03.2019 19:01:00,2,0,Yes,
05.03.2019 19:56:00,2,0,Yes,
05.03.2019 20:56:00,3,1,Yes,
05.03.2019 21:56:00,3,0,Yes,
05.03.2019 22:56:00,3,0,Yes,
05.03.2019 23:56:00,3,0,Yes,
05.04.2019 00:57:00,3,0,Yes,
05.04.2019 01:57:00,3,0,Yes,
05.04.2019 02:57:00,3,0,Yes,
05.04.2019 03:57:00,3,0,Yes,
05.04.2019 04:57:00,3,0,Yes,
05.04.2019 05:58:00,3,0,Yes,
05.04.2019 06:58:00,3,0,Yes,
05.04.2019 07:58:00,3,0,Yes,
05.04.2019 09:07:00,3,0,Yes,
05.04.2019 09:58:00,3,0,Yes,
05.04.2019 10:59:00,3,0,Yes,
05.04.2019 11:59:00,3,0,Yes,
05.04.2019 12:59:00,3,0,Yes,
05.04.2019 13:59:00,3,0,Yes,
05.04.2019 14:59:00,3,0,Yes,
05.04.2019 16:09:00,3,0,Yes,
05.04.2019 17:00:00,3,0,Yes,
05.04.2019 18:00:00,3,0,Yes,
05.04.2019 19:01:00,3,0,Yes,
05.04.2019 20:00:00,3,0,Yes,
05.04.2019 20:55:00,3,0,Yes,
05.04.2019 21:56:00,3,0,Yes,
05.04.2019 22:56:00,3,0,Yes,
05.04.2019 23:56:00,3,0,Yes,
05.05.2019 00:56:00,3,0,Yes,
05.05.2019 01:57:00,3,0,Yes,
05.05.2019 02:57:00,3,0,Yes,
05.05.2019 03:57:00,3,0,Yes,
05.05.2019 04:57:00,3,0,Yes,
05.05.2019 05:57:00,3,0,Yes,
05.05.2019 06:58:00,3,0,Yes,
05.05.2019 07:58:00,3,0,Yes,
05.05.2019 08:58:00,3,0,Yes,
05.05.2019 09:58:00,3,0,Yes,
05.05.2019 10:59:00,3,0,Yes,
05.05.2019 11:59:00,3,0,Yes,
05.05.2019 12:59:00,3,0,Yes,
05.05.2019 13:59:00,3,0,Yes,
05.05.2019 14:59:00,3,0,Yes,
05.05.2019 16:00:00,3,0,Yes,
05.05.2019 17:00:00,3,0,Yes,
05.05.2019 18:00:00,3,0,Yes,
05.05.2019 19:00:00,3,0,Yes,
05.05.2019 20:00:00,3,0,Yes,
05.05.2019 21:01:00,3,0,Yes,
05.05.2019 21:56:00,3,0,Yes,
05.05.2019 22:56:00,3,0,Yes,
05.05.2019 23:56:00,3,0,Yes,
05.06.2019 00:56:00,3,0,Yes,
05.06.2019 01:57:00,3,0,Yes,
05.06.2019 02:57:00,3,0,Yes,
05.06.2019 03:57:00,3,0,Yes,
05.06.2019 04:57:00,3,0,Yes,
05.06.2019 05:57:00,3,0,Yes,
05.06.2019 06:58:00,3,0,Yes,
05.06.2019 07:57:00,3,0,Yes,
05.06.2019 08:58:00,3,0,Yes,
05.06.2019 09:58:00,3,0,Yes,
05.06.2019 10:58:00,3,0,Yes,
05.06.2019 11:59:00,3,0,Yes,
05.06.2019 12:59:00,3,0,Yes,
05.06.2019 13:59:00,3,0,Yes,
05.06.2019 14:59:00,3,0,Yes,
05.06.2019 15:59:00,3,0,Yes,
05.06.2019 16:59:00,3,0,Yes,
05.06.2019 17:59:00,3,0,Yes,
05.06.2019 19:00:00,3,0,Yes,
05.06.2019 20:00:00,3,0,Yes,
05.06.2019 21:00:00,3,0,Yes,
05.06.2019 22:00:00,3,0,Yes,
05.06.2019 22:55:00,3,0,Yes,
05.06.2019 23:56:00,3,0,Yes,
05.07.2019 00:56:00,3,0,Yes,
05.07.2019 01:56:00,3,0,Yes,
05.07.2019 02:57:00,3,0,Yes,
05.07.2019 03:57:00,3,0,Yes,
05.07.2019 04:57:00,3,0,Yes,
05.07.2019 05:57:00,3,0,Yes,
05.07.2019 06:57:00,3,0,Yes,
05.07.2019 07:57:00,3,0,Yes,
05.07.2019 08:58:00,3,0,Yes,
05.07.2019 09:58:00,3,0,Yes,
05.07.2019 10:58:00,3,0,Yes,
05.07.2019 11:58:00,3,0,Yes,
05.07.2019 12:58:00,3,0,Yes,
05.07.2019 13:58:00,3,0,Yes,
05.07.2019 14:59:00,3,0,Yes,
05.07.2019 15:59:00,3,0,Yes,
05.07.2019 16:59:00,3,0,Yes,
05.07.2019 17:59:00,3,0,Yes,
05.07.2019 18:59:00,3,0,Yes,
05.07.2019 20:00:00,3,0,Yes,
05.07.2019 21:00:00,3,0,Yes,
05.07.2019 22:00:00,3,0,Yes,
05.07.2019 23:01:00,3,0,Yes,
05.07.2019 23:56:00,3,0,Yes,
05.08.2019 00:56:00,3,0,Yes,
05.08.2019 01:56:00,3,0,Yes,
05.08.2019 02:56:00,3,0,Yes,
05.08.2019 03:57:00,3,0,Yes,
05.08.2019 04:57:00,3,0,Yes,
05.08.2019 05:57:00,3,0,Yes,
05.08.2019 06:57:00,3,0,Yes,
05.08.2019 07:57:00,3,0,Yes,
05.08.2019 08:58:00,3,0,Yes,
05.08.2019 09:57:00,3,0,Yes,
05.08.2019 10:58:00,3,0,Yes,
05.08.2019 11:58:00,3,0,Yes,
05.08.2019 12:58:00,3,0,Yes,
05.08.2019 13:58:00,3,0,Yes,
05.08.2019 14:58:00,3,0,Yes,
05.08.2019 15:59:00,3,0,Yes,
05.08.2019 16:59:00,3,0,Yes,
05.08.2019 17:59:00,3,0,Yes,
05.08.2019 18:59:00,3,0,Yes,
05.08.2019 20:00:00,3,0,Yes,
05.08.2019 21:00:00,3,0,Yes,
05.08.2019 22:00:00,3,0,Yes,
05.08.2019 23:01:00,3,0,Yes,
05.09.2019 00:00:00,3,0,Yes,
05.09.2019 00:55:00,3,0,Yes,
05.09.2019 01:56:00,3,0,Yes,
05.09.2019 02:56:00,3,0,Yes,
05.09.2019 03:56:00,3,0,Yes,
05.09.2019 04:56:00,3,0,Yes,
05.09.2019 06:09:00,3,0,Yes,
05.09.2019 06:57:00,3,0,Yes,
05.09.2019 07:57:00,3,0,Yes,
05.09.2019 08:57:00,3,0,Yes,
05.09.2019 09:58:00,3,0,Yes,
05.09.2019 10:57:00,3,0,Yes,
05.09.2019 11:58:00,3,0,Yes,
05.09.2019 12:58:00,3,0,Yes,
05.09.2019 13:58:00,3,0,Yes,
05.09.2019 14:58:00,3,0,Yes,
05.09.2019 15:59:00,3,0,Yes,
05.09.2019 16:59:00,3,0,Yes,
05.09.2019 17:59:00,3,0,Yes,
05.09.2019 18:59:00,3,0,Yes,
05.09.2019 19:59:00,3,0,Yes,
05.09.2019 20:59:00,3,0,Yes,
05.09.2019 22:00:00,3,0,Yes,
05.09.2019 23:00:00,3,0,Yes,
05.10.2019 00:00:00,3,0,Yes,
05.10.2019 01:00:00,3,0,Yes,
05.10.2019 01:55:00,3,0,Yes,
05.10.2019 02:56:00,3,0,Yes,
05.10.2019 03:56:00,3,0,Yes,
05.10.2019 04:56:00,3,0,Yes,
05.10.2019 05:56:00,3,0,Yes,
05.10.2019 06:57:00,3,0,Yes,
05.10.2019 07:57:00,3,0,Yes,
05.10.2019 08:57:00,3,0,Yes,
05.10.2019 09:57:00,3,0,Yes,
05.10.2019 10:57:00,3,0,Yes,
05.10.2019 11:57:00,3,0,Yes,
05.10.2019 12:58:00,3,0,Yes,
05.10.2019 13:58:00,3,0,Yes,
05.10.2019 14:58:00,3,0,Yes,
05.10.2019 15:58:00,3,0,Yes,
05.10.2019 16:58:00,3,0,Yes,
05.10.2019 17:59:00,3,0,Yes,
05.10.2019 18:59:00,3,0,Yes,
05.10.2019 19:59:00,3,0,Yes,
05.10.2019 20:59:00,3,0,Yes,
05.10.2019 21:59:00,3,0,Yes,
05.10.2019 23:00:00,3,0,Yes,
05.11.2019 00:00:00,3,0,Yes,
05.11.2019 01:00:00,3,0,Yes,
05.11.2019 02:00:00,3,0,Yes,
05.11.2019 02:56:00,3,0,Yes,
05.11.2019 03:56:00,3,0,Yes,
05.11.2019 04:56:00,3,0,Yes,
05.11.2019 05:56:00,3,0,Yes,
05.11.2019 06:56:00,3,0,Yes,
05.11.2019 07:56:00,3,0,Yes,
05.11.2019 08:57:00,3,0,Yes,
05.11.2019 09:57:00,3,0,Yes,
05.11.2019 10:57:00,3,0,Yes,
05.11.2019 11:58:00,3,0,Yes,
05.11.2019 12:58:00,3,0,Yes,
05.11.2019 13:58:00,3,0,Yes,
05.11.2019 14:58:00,3,0,Yes,
05.11.2019 15:58:00,3,0,Yes,
05.11.2019 16:58:00,3,0,Yes,
05.11.2019 17:58:00,3,0,Yes,
05.11.2019 18:59:00,3,0,Yes,
05.11.2019 19:59:00,3,0,Yes,
05.11.2019 20:59:00,3,0,Yes,
05.11.2019 21:59:00,3,0,Yes,
05.11.2019 22:59:00,3,0,Yes,
05.12.2019 00:00:00,3,0,Yes,
05.12.2019 01:00:00,3,0,Yes,
05.12.2019 02:00:00,3,0,Yes,
05.12.2019 03:00:00,3,0,Yes,
05.12.2019 03:55:00,3,0,Yes,
05.12.2019 04:56:00,3,0,Yes,
05.12.2019 05:56:00,3,0,Yes,
05.12.2019 06:57:00,3,0,Yes,
05.12.2019 07:56:00,3,0,Yes,
05.12.2019 08:56:00,3,0,Yes,
05.12.2019 09:57:00,3,0,Yes,
05.12.2019 10:57:00,3,0,Yes,
05.12.2019 11:57:00,3,0,Yes,
05.12.2019 12:57:00,3,0,Yes,
05.12.2019 13:58:00,3,0,Yes,
05.12.2019 14:58:00,3,0,Yes,
05.12.2019 15:58:00,3,0,Yes,
05.12.2019 16:58:00,3,0,Yes,
05.12.2019 17:58:00,3,0,Yes,
05.12.2019 18:58:00,3,0,Yes,
05.12.2019 19:59:00,3,0,Yes,
05.12.2019 20:59:00,3,0,Yes,
05.12.2019 21:59:00,3,0,Yes,
05.12.2019 22:59:00,3,0,Yes,
05.12.2019 23:59:00,3,0,Yes,
05.13.2019 01:00:00,3,0,Yes,
05.13.2019 02:00:00,3,0,Yes,
05.13.2019 03:00:00,3,0,Yes,
05.13.2019 04:00:00,3,0,Yes,
05.13.2019 05:56:00,3,0,Yes,
05.13.2019 06:56:00,3,0,Yes,
05.13.2019 07:56:00,3,0,Yes,
05.13.2019 08:56:00,3,0,Yes,
05.13.2019 09:57:00,3,0,Yes,
05.13.2019 10:57:00,3,0,Yes,
05.13.2019 12:06:00,3,0,Yes,
05.13.2019 12:57:00,3,0,Yes,
05.13.2019 13:57:00,3,0,Yes,
05.13.2019 14:58:00,3,0,Yes,
05.13.2019 15:58:00,3,0,Yes,
05.13.2019 16:58:00,3,0,Yes,
05.13.2019 17:58:00,3,0,Yes,
05.13.2019 18:58:00,3,0,Yes,
05.13.2019 19:59:00,3,0,Yes,
05.13.2019 20:59:00,3,0,Yes,
05.13.2019 21:59:00,3,0,Yes,
05.13.2019 22:59:00,3,0,Yes,
05.14.2019 01:00:00,3,0,Yes,
05.14.2019 02:00:00,3,0,Yes,
05.14.2019 03:00:00,3,0,Yes,
05.14.2019 04:00:00,3,0,Yes,
05.14.2019 05:00:00,3,0,Yes,
05.14.2019 06:56:00,3,0,Yes,
05.14.2019 07:56:00,3,0,Yes,
05.14.2019 08:56:00,3,0,Yes,
05.14.2019 09:56:00,3,0,Yes,
05.14.2019 10:57:00,3,0,Yes,
05.14.2019 11:57:00,3,0,Yes,
05.14.2019 12:57:00,3,0,Yes,
05.14.2019 13:57:00,3,0,Yes,
05.14.2019 14:57:00,3,0,Yes,
05.14.2019 15:58:00,3,0,Yes,
05.14.2019 16:58:00,3,0,Yes,
05.14.2019 17:58:00,3,0,Yes,
05.14.2019 18:58:00,3,0,Yes,
05.14.2019 19:58:00,3,0,Yes,
05.14.2019 20:59:00,3,0,Yes,
05.14.2019 21:59:00,3,0,Yes,
05.14.2019 22:59:00,3,0,Yes,
05.14.2019 23:59:00,3,0,Yes,
05.15.2019 00:59:00,3,0,Yes,
05.15.2019 02:00:00,3,0,Yes,
05.15.2019 03:00:00,3,0,Yes,
05.15.2019 04:00:00,3,0,Yes,
05.15.2019 05:00:00,3,0,Yes,
05.15.2019 06:00:00,3,0,Yes,
05.15.2019 07:01:00,3,0,Yes,
05.15.2019 07:56:00,3,0,Yes,
05.15.2019 08:56:00,3,0,Yes,
05.15.2019 09:56:00,3,0,Yes,
05.15.2019 10:56:00,3,0,Yes,
05.15.2019 11:57:00,3,0,Yes,
05.15.2019 12:57:00,3,0,Yes,
05.15.2019 13:57:00,3,0,Yes,
05.15.2019 15:09:00,3,0,Yes,
05.15.2019 16:01:00,3,0,Yes,
05.15.2019 16:58:00,3,0,Yes,
05.15.2019 17:58:00,3,0,Yes,
05.15.2019 18:58:00,3,0,Yes,
05.15.2019 19:58:00,3,0,Yes,
05.15.2019 20:58:00,3,0,Yes,
05.15.2019 21:59:00,3,0,Yes,
05.15.2019 22:59:00,3,0,Yes,
05.15.2019 23:59:00,3,0,Yes,
05.16.2019 00:59:00,3,0,Yes,
05.16.2019 01:59:00,3,0,Yes,
05.16.2019 02:59:00,3,0,Yes,
05.16.2019 04:00:00,3,0,Yes,
05.16.2019 05:00:00,3,0,Yes,
05.16.2019 06:01:00,3,0,Yes,
05.16.2019 07:01:00,3,0,Yes,
05.16.2019 08:00:00,3,0,Yes,
05.16.2019 08:56:00,3,0,Yes,
05.16.2019 09:56:00,3,3,Yes,
05.16.2019 09:56:01,0,0,No,Sticky roll tweak
05.16.2019 10:56:00,1,1,Yes,
05.16.2019 11:56:00,1,0,Yes,
05.16.2019 12:56:00,1,0,Yes,
05.16.2019 13:57:00,1,0,Yes,
05.16.2019 14:57:00,1,0,Yes,
05.16.2019 15:57:00,1,0,Yes,
